"Image","Condition","Mantle SKU","Product Name","Short Code","Rarity","Card Type","Card Number","Product Line","Foil"
https://images.pokemontcg.io/dp2/113_hires.png,Near Mint Foil,PKM-dp2-113-NM-F,Night Maintenance,dp2-113,Uncommon,,"113",Pokemon,
https://images.pokemontcg.io/dp2/113_hires.png,Near Mint,PKM-dp2-113-NM,Night Maintenance,dp2-113,Uncommon,,"113",Pokemon,
https://images.pokemontcg.io/ex1/106_hires.png,Near Mint Foil,PKM-ex1-106-NM-F,Water Energy,ex1-106,Common,,"106",Pokemon,
https://images.pokemontcg.io/dp2/120_hires.png,Near Mint Foil,PKM-dp2-120-NM-F,Metal Energy,dp2-120,Uncommon,,"120",Pokemon,
https://images.pokemontcg.io/dp2/120_hires.png,Near Mint,PKM-dp2-120-NM,Metal Energy,dp2-120,Uncommon,,"120",Pokemon,
https://images.pokemontcg.io/dp2/118_hires.png,Near Mint Foil,PKM-dp2-118-NM-F,Multi Energy,dp2-118,Rare,,"118",Pokemon,
https://images.pokemontcg.io/dp2/118_hires.png,Near Mint,PKM-dp2-118-NM,Multi Energy,dp2-118,Rare,,"118",Pokemon,
https://images.pokemontcg.io/dp2/101_hires.png,Near Mint,PKM-dp2-101-NM,Snover,dp2-101,Common,,"101",Pokemon,
https://images.pokemontcg.io/dp2/91_hires.png,Near Mint Foil,PKM-dp2-91-NM-F,Nidoran ♀,dp2-91,Common,,"91",Pokemon,
https://images.pokemontcg.io/dp2/91_hires.png,Near Mint,PKM-dp2-91-NM,Nidoran ♀,dp2-91,Common,,"91",Pokemon,
https://images.pokemontcg.io/dp2/87_hires.png,Near Mint Foil,PKM-dp2-87-NM-F,Larvitar,dp2-87,Common,,"87",Pokemon,
https://images.pokemontcg.io/dp2/87_hires.png,Near Mint,PKM-dp2-87-NM,Larvitar,dp2-87,Common,,"87",Pokemon,
https://images.pokemontcg.io/dp2/88_hires.png,Near Mint Foil,PKM-dp2-88-NM-F,Magby,dp2-88,Common,,"88",Pokemon,
https://images.pokemontcg.io/dp2/88_hires.png,Near Mint,PKM-dp2-88-NM,Magby,dp2-88,Common,,"88",Pokemon,
https://images.pokemontcg.io/dp2/90_hires.png,Near Mint Foil,PKM-dp2-90-NM-F,Murkrow,dp2-90,Common,,"90",Pokemon,
https://images.pokemontcg.io/dp2/90_hires.png,Near Mint,PKM-dp2-90-NM,Murkrow,dp2-90,Common,,"90",Pokemon,
https://images.pokemontcg.io/dp2/124_hires.png,Near Mint,PKM-dp2-124-NM,Time-Space Distortion,dp2-124,Rare Secret,,"124",Pokemon,
https://images.pokemontcg.io/dp2/96_hires.png,Near Mint Foil,PKM-dp2-96-NM-F,Sandshrew,dp2-96,Common,,"96",Pokemon,
https://images.pokemontcg.io/dp2/96_hires.png,Near Mint,PKM-dp2-96-NM,Sandshrew,dp2-96,Common,,"96",Pokemon,
https://images.pokemontcg.io/dp2/94_hires.png,Near Mint Foil,PKM-dp2-94-NM-F,Pikachu,dp2-94,Common,,"94",Pokemon,
https://images.pokemontcg.io/dp2/94_hires.png,Near Mint,PKM-dp2-94-NM,Pikachu,dp2-94,Common,,"94",Pokemon,
https://images.pokemontcg.io/dp2/95_hires.png,Near Mint Foil,PKM-dp2-95-NM-F,Remoraid,dp2-95,Common,,"95",Pokemon,
https://images.pokemontcg.io/dp2/95_hires.png,Near Mint,PKM-dp2-95-NM,Remoraid,dp2-95,Common,,"95",Pokemon,
https://images.pokemontcg.io/dp2/99_hires.png,Near Mint Foil,PKM-dp2-99-NM-F,Slakoth,dp2-99,Common,,"99",Pokemon,
https://images.pokemontcg.io/dp2/99_hires.png,Near Mint,PKM-dp2-99-NM,Slakoth,dp2-99,Common,,"99",Pokemon,
https://images.pokemontcg.io/dp2/102_hires.png,Near Mint Foil,PKM-dp2-102-NM-F,Spheal,dp2-102,Common,,"102",Pokemon,
https://images.pokemontcg.io/dp2/102_hires.png,Near Mint,PKM-dp2-102-NM,Spheal,dp2-102,Common,,"102",Pokemon,
https://images.pokemontcg.io/dp2/103_hires.png,Near Mint Foil,PKM-dp2-103-NM-F,Spinarak,dp2-103,Common,,"103",Pokemon,
https://images.pokemontcg.io/dp2/103_hires.png,Near Mint,PKM-dp2-103-NM,Spinarak,dp2-103,Common,,"103",Pokemon,
https://images.pokemontcg.io/dp2/104_hires.png,Near Mint Foil,PKM-dp2-104-NM-F,Surskit,dp2-104,Common,,"104",Pokemon,
https://images.pokemontcg.io/dp2/104_hires.png,Near Mint,PKM-dp2-104-NM,Surskit,dp2-104,Common,,"104",Pokemon,
https://images.pokemontcg.io/dp2/107_hires.png,Near Mint Foil,PKM-dp2-107-NM-F,Vulpix,dp2-107,Common,,"107",Pokemon,
https://images.pokemontcg.io/dp2/107_hires.png,Near Mint,PKM-dp2-107-NM,Vulpix,dp2-107,Common,,"107",Pokemon,
https://images.pokemontcg.io/dp2/106_hires.png,Near Mint Foil,PKM-dp2-106-NM-F,Totodile,dp2-106,Common,,"106",Pokemon,
https://images.pokemontcg.io/dp2/106_hires.png,Near Mint,PKM-dp2-106-NM,Totodile,dp2-106,Common,,"106",Pokemon,
https://images.pokemontcg.io/dp2/117_hires.png,Near Mint,PKM-dp2-117-NM,Skull Fossil,dp2-117,Common,,"117",Pokemon,
https://images.pokemontcg.io/dp2/116_hires.png,Near Mint Foil,PKM-dp2-116-NM-F,Armor Fossil,dp2-116,Common,,"116",Pokemon,
https://images.pokemontcg.io/dp2/116_hires.png,Near Mint,PKM-dp2-116-NM,Armor Fossil,dp2-116,Common,,"116",Pokemon,
https://images.pokemontcg.io/dp2/124_hires.png,Near Mint Foil,PKM-dp2-124-NM-F,Time-Space Distortion,dp2-124,Rare Secret,,"124",Pokemon,
https://images.pokemontcg.io/dp2/122_hires.png,Near Mint Foil,PKM-dp2-122-NM-F,Lucario LV.X,dp2-122,Rare Holo LV.X,,"122",Pokemon,
https://images.pokemontcg.io/dp2/122_hires.png,Near Mint,PKM-dp2-122-NM,Lucario LV.X,dp2-122,Rare Holo LV.X,,"122",Pokemon,
https://images.pokemontcg.io/dp2/123_hires.png,Near Mint Foil,PKM-dp2-123-NM-F,Magmortar LV.X,dp2-123,Rare Holo LV.X,,"123",Pokemon,
https://images.pokemontcg.io/dp2/123_hires.png,Near Mint,PKM-dp2-123-NM,Magmortar LV.X,dp2-123,Rare Holo LV.X,,"123",Pokemon,
https://images.pokemontcg.io/ex1/94_hires.png,Near Mint Foil,PKM-ex1-94-NM-F,Metal Energy,ex1-94,Rare,,"94",Pokemon,
https://images.pokemontcg.io/ex1/94_hires.png,Near Mint,PKM-ex1-94-NM,Metal Energy,ex1-94,Rare,,"94",Pokemon,
https://images.pokemontcg.io/ex1/95_hires.png,Near Mint Foil,PKM-ex1-95-NM-F,Rainbow Energy,ex1-95,Rare,,"95",Pokemon,
https://images.pokemontcg.io/ex1/95_hires.png,Near Mint,PKM-ex1-95-NM,Rainbow Energy,ex1-95,Rare,,"95",Pokemon,
https://images.pokemontcg.io/ex1/108_hires.png,Near Mint,PKM-ex1-108-NM,Fire Energy,ex1-108,Common,,"108",Pokemon,
https://images.pokemontcg.io/ex1/92_hires.png,Near Mint Foil,PKM-ex1-92-NM-F,Switch,ex1-92,Common,,"92",Pokemon,
https://images.pokemontcg.io/ex1/107_hires.png,Near Mint,PKM-ex1-107-NM,Psychic Energy,ex1-107,Common,,"107",Pokemon,
https://images.pokemontcg.io/ex1/96_hires.png,Near Mint,PKM-ex1-96-NM,Chansey ex,ex1-96,Rare Holo EX,,"96",Pokemon,
https://images.pokemontcg.io/ex1/97_hires.png,Near Mint,PKM-ex1-97-NM,Electabuzz ex,ex1-97,Rare Holo EX,,"97",Pokemon,
https://images.pokemontcg.io/ex1/97_hires.png,Near Mint Foil,PKM-ex1-97-NM-F,Electabuzz ex,ex1-97,Rare Holo EX,,"97",Pokemon,
https://images.pokemontcg.io/ex7/95_hires.png,Near Mint Foil,PKM-ex7-95-NM-F,R Energy,ex7-95,Uncommon,,"95",Pokemon,
https://images.pokemontcg.io/ex7/95_hires.png,Near Mint,PKM-ex7-95-NM,R Energy,ex7-95,Uncommon,,"95",Pokemon,
https://images.pokemontcg.io/ex7/91_hires.png,Near Mint Foil,PKM-ex7-91-NM-F,Surprise! Time Machine,ex7-91,Uncommon,,"91",Pokemon,
https://images.pokemontcg.io/ex7/91_hires.png,Near Mint,PKM-ex7-91-NM,Surprise! Time Machine,ex7-91,Uncommon,,"91",Pokemon,
https://images.pokemontcg.io/ex7/92_hires.png,Near Mint Foil,PKM-ex7-92-NM-F,Swoop! Teleporter,ex7-92,Uncommon,,"92",Pokemon,
https://images.pokemontcg.io/ex7/92_hires.png,Near Mint,PKM-ex7-92-NM,Swoop! Teleporter,ex7-92,Uncommon,,"92",Pokemon,
https://images.pokemontcg.io/ex7/94_hires.png,Near Mint Foil,PKM-ex7-94-NM-F,Dark Metal Energy,ex7-94,Uncommon,,"94",Pokemon,
https://images.pokemontcg.io/ex7/94_hires.png,Near Mint,PKM-ex7-94-NM,Dark Metal Energy,ex7-94,Uncommon,,"94",Pokemon,
https://images.pokemontcg.io/ex7/107_hires.png,Near Mint,PKM-ex7-107-NM,Mudkip ★,ex7-107,Rare Holo Star,,"107",Pokemon,
https://images.pokemontcg.io/ex7/107_hires.png,Near Mint Foil,PKM-ex7-107-NM-F,Mudkip ★,ex7-107,Rare Holo Star,,"107",Pokemon,
https://images.pokemontcg.io/ex7/110_hires.png,Near Mint,PKM-ex7-110-NM,Charmeleon,ex7-110,Rare Secret,,"110",Pokemon,
https://images.pokemontcg.io/ex7/101_hires.png,Near Mint Foil,PKM-ex7-101-NM-F,Rocket's Scizor ex,ex7-101,Rare Holo EX,,"101",Pokemon,
https://images.pokemontcg.io/ex7/101_hires.png,Near Mint,PKM-ex7-101-NM,Rocket's Scizor ex,ex7-101,Rare Holo EX,,"101",Pokemon,
https://images.pokemontcg.io/ex7/105_hires.png,Near Mint,PKM-ex7-105-NM,Rocket's Suicune ex,ex7-105,Rare Holo EX,,"105",Pokemon,
https://images.pokemontcg.io/ex7/105_hires.png,Near Mint Foil,PKM-ex7-105-NM-F,Rocket's Suicune ex,ex7-105,Rare Holo EX,,"105",Pokemon,
https://images.pokemontcg.io/ex7/100_hires.png,Near Mint Foil,PKM-ex7-100-NM-F,Rocket's Moltres ex,ex7-100,Rare Holo EX,,"100",Pokemon,
https://images.pokemontcg.io/ex7/100_hires.png,Near Mint,PKM-ex7-100-NM,Rocket's Moltres ex,ex7-100,Rare Holo EX,,"100",Pokemon,
https://images.pokemontcg.io/ex7/97_hires.png,Near Mint Foil,PKM-ex7-97-NM-F,Rocket's Entei ex,ex7-97,Rare Holo EX,,"97",Pokemon,
https://images.pokemontcg.io/ex7/97_hires.png,Near Mint,PKM-ex7-97-NM,Rocket's Entei ex,ex7-97,Rare Holo EX,,"97",Pokemon,
https://images.pokemontcg.io/ex7/99_hires.png,Near Mint Foil,PKM-ex7-99-NM-F,Rocket's Mewtwo ex,ex7-99,Rare Holo EX,,"99",Pokemon,
https://images.pokemontcg.io/ex7/99_hires.png,Near Mint,PKM-ex7-99-NM,Rocket's Mewtwo ex,ex7-99,Rare Holo EX,,"99",Pokemon,
https://images.pokemontcg.io/ex7/103_hires.png,Near Mint Foil,PKM-ex7-103-NM-F,Rocket's Sneasel ex,ex7-103,Rare Holo EX,,"103",Pokemon,
https://images.pokemontcg.io/ex7/103_hires.png,Near Mint,PKM-ex7-103-NM,Rocket's Sneasel ex,ex7-103,Rare Holo EX,,"103",Pokemon,
https://images.pokemontcg.io/ex7/104_hires.png,Near Mint Foil,PKM-ex7-104-NM-F,Rocket's Snorlax ex,ex7-104,Rare Holo EX,,"104",Pokemon,
https://images.pokemontcg.io/ex7/104_hires.png,Near Mint,PKM-ex7-104-NM,Rocket's Snorlax ex,ex7-104,Rare Holo EX,,"104",Pokemon,
https://images.pokemontcg.io/ex7/102_hires.png,Near Mint,PKM-ex7-102-NM,Rocket's Scyther ex,ex7-102,Rare Holo EX,,"102",Pokemon,
https://images.pokemontcg.io/sm10/189a_hires.png,Near Mint,PKM-sm10-189a-NM,Welder,sm10-189a,Uncommon,,"189a",Pokemon,
https://images.pokemontcg.io/ex7/102_hires.png,Near Mint Foil,PKM-ex7-102-NM-F,Rocket's Scyther ex,ex7-102,Rare Holo EX,,"102",Pokemon,
https://images.pokemontcg.io/ex7/106_hires.png,Near Mint Foil,PKM-ex7-106-NM-F,Rocket's Zapdos ex,ex7-106,Rare Holo EX,,"106",Pokemon,
https://images.pokemontcg.io/ex7/106_hires.png,Near Mint,PKM-ex7-106-NM,Rocket's Zapdos ex,ex7-106,Rare Holo EX,,"106",Pokemon,
https://images.pokemontcg.io/ex7/98_hires.png,Near Mint Foil,PKM-ex7-98-NM-F,Rocket's Hitmonchan ex,ex7-98,Rare Holo EX,,"98",Pokemon,
https://images.pokemontcg.io/sm10/115_hires.png,Near Mint Foil,PKM-sm10-115-NM-F,Krokorok,sm10-115,Uncommon,,"115",Pokemon,
https://images.pokemontcg.io/sm10/115_hires.png,Near Mint,PKM-sm10-115-NM,Krokorok,sm10-115,Uncommon,,"115",Pokemon,
https://images.pokemontcg.io/sm10/100_hires.png,Near Mint Foil,PKM-sm10-100-NM-F,Tyrogue,sm10-100,Uncommon,,"100",Pokemon,
https://images.pokemontcg.io/sm10/100_hires.png,Near Mint,PKM-sm10-100-NM,Tyrogue,sm10-100,Uncommon,,"100",Pokemon,
https://images.pokemontcg.io/sm10/101_hires.png,Near Mint Foil,PKM-sm10-101-NM-F,Hitmontop,sm10-101,Uncommon,,"101",Pokemon,
https://images.pokemontcg.io/sm10/101_hires.png,Near Mint,PKM-sm10-101-NM,Hitmontop,sm10-101,Uncommon,,"101",Pokemon,
https://images.pokemontcg.io/sm10/99_hires.png,Near Mint,PKM-sm10-99-NM,Gliscor,sm10-99,Uncommon,,"99",Pokemon,
https://images.pokemontcg.io/sm10/99_hires.png,Near Mint Foil,PKM-sm10-99-NM-F,Gliscor,sm10-99,Uncommon,,"99",Pokemon,
https://images.pokemontcg.io/sm10/94_hires.png,Near Mint,PKM-sm10-94-NM,Rhydon,sm10-94,Uncommon,,"94",Pokemon,
https://images.pokemontcg.io/sm10/94_hires.png,Near Mint Foil,PKM-sm10-94-NM-F,Rhydon,sm10-94,Uncommon,,"94",Pokemon,
https://images.pokemontcg.io/sm10/182b_hires.png,Near Mint,PKM-sm10-182b-NM,Pokégear 3.0,sm10-182b,Uncommon,,"182b",Pokemon,
https://images.pokemontcg.io/sm10/182a_hires.png,Near Mint,PKM-sm10-182a-NM,Pokégear 3.0,sm10-182a,Uncommon,,"182a",Pokemon,
https://images.pokemontcg.io/sm10/182a_hires.png,Near Mint Foil,PKM-sm10-182a-NM-F,Pokégear 3.0,sm10-182a,Uncommon,,"182a",Pokemon,
https://images.pokemontcg.io/sm10/182b_hires.png,Near Mint Foil,PKM-sm10-182b-NM-F,Pokégear 3.0,sm10-182b,Uncommon,,"182b",Pokemon,
https://images.pokemontcg.io/sm10/189a_hires.png,Near Mint Foil,PKM-sm10-189a-NM-F,Welder,sm10-189a,Uncommon,,"189a",Pokemon,
https://images.pokemontcg.io/sm10/183_hires.png,Near Mint Foil,PKM-sm10-183-NM-F,Power Plant,sm10-183,Uncommon,,"183",Pokemon,
https://images.pokemontcg.io/sm10/167_hires.png,Near Mint Foil,PKM-sm10-167-NM-F,Dusk Stone,sm10-167,Uncommon,,"167",Pokemon,
https://images.pokemontcg.io/sm10/167_hires.png,Near Mint,PKM-sm10-167-NM,Dusk Stone,sm10-167,Uncommon,,"167",Pokemon,
https://images.pokemontcg.io/sm10/183_hires.png,Near Mint,PKM-sm10-183-NM,Power Plant,sm10-183,Uncommon,,"183",Pokemon,
https://images.pokemontcg.io/sm10/169_hires.png,Near Mint Foil,PKM-sm10-169-NM-F,Electromagnetic Radar,sm10-169,Uncommon,,"169",Pokemon,
https://images.pokemontcg.io/sm10/169_hires.png,Near Mint,PKM-sm10-169-NM,Electromagnetic Radar,sm10-169,Uncommon,,"169",Pokemon,
https://images.pokemontcg.io/sm10/131_hires.png,Near Mint Foil,PKM-sm10-131-NM-F,Cleffa,sm10-131,Uncommon,,"131",Pokemon,
https://images.pokemontcg.io/sm10/131_hires.png,Near Mint,PKM-sm10-131-NM,Cleffa,sm10-131,Uncommon,,"131",Pokemon,
https://images.pokemontcg.io/sm10/151_hires.png,Near Mint,PKM-sm10-151-NM,Dodrio,sm10-151,Uncommon,,"151",Pokemon,
https://images.pokemontcg.io/sm10/151_hires.png,Near Mint Foil,PKM-sm10-151-NM-F,Dodrio,sm10-151,Uncommon,,"151",Pokemon,
https://images.pokemontcg.io/sm10/186_hires.png,Near Mint,PKM-sm10-186-NM,Stealthy Hood,sm10-186,Uncommon,,"186",Pokemon,
https://images.pokemontcg.io/sm10/186_hires.png,Near Mint Foil,PKM-sm10-186-NM-F,Stealthy Hood,sm10-186,Uncommon,,"186",Pokemon,
https://images.pokemontcg.io/sm10/181_hires.png,Near Mint,PKM-sm10-181-NM,Molayne,sm10-181,Uncommon,,"181",Pokemon,
https://images.pokemontcg.io/sm10/181_hires.png,Near Mint Foil,PKM-sm10-181-NM-F,Molayne,sm10-181,Uncommon,,"181",Pokemon,
https://images.pokemontcg.io/sm10/137_hires.png,Near Mint Foil,PKM-sm10-137-NM-F,Togetic,sm10-137,Uncommon,,"137",Pokemon,
https://images.pokemontcg.io/sm10/137_hires.png,Near Mint,PKM-sm10-137-NM,Togetic,sm10-137,Uncommon,,"137",Pokemon,
https://images.pokemontcg.io/sm10/189_hires.png,Near Mint,PKM-sm10-189-NM,Welder,sm10-189,Uncommon,,"189",Pokemon,
https://images.pokemontcg.io/sm10/189_hires.png,Near Mint Foil,PKM-sm10-189-NM-F,Welder,sm10-189,Uncommon,,"189",Pokemon,
https://images.pokemontcg.io/sm10/176_hires.png,Near Mint Foil,PKM-sm10-176-NM-F,Janine,sm10-176,Uncommon,,"176",Pokemon,
https://images.pokemontcg.io/sm10/176_hires.png,Near Mint,PKM-sm10-176-NM,Janine,sm10-176,Uncommon,,"176",Pokemon,
https://images.pokemontcg.io/sm10/190_hires.png,Near Mint Foil,PKM-sm10-190-NM-F,Triple Acceleration Energy,sm10-190,Uncommon,,"190",Pokemon,
https://images.pokemontcg.io/sm10/175_hires.png,Near Mint Foil,PKM-sm10-175-NM-F,Green's Exploration,sm10-175,Uncommon,,"175",Pokemon,
https://images.pokemontcg.io/sm10/190_hires.png,Near Mint,PKM-sm10-190-NM,Triple Acceleration Energy,sm10-190,Uncommon,,"190",Pokemon,
https://images.pokemontcg.io/sm10/166_hires.png,Near Mint Foil,PKM-sm10-166-NM-F,Devolution Spray Z,sm10-166,Uncommon,,"166",Pokemon,
https://images.pokemontcg.io/sm10/175_hires.png,Near Mint,PKM-sm10-175-NM,Green's Exploration,sm10-175,Uncommon,,"175",Pokemon,
https://images.pokemontcg.io/sm10/166_hires.png,Near Mint,PKM-sm10-166-NM,Devolution Spray Z,sm10-166,Uncommon,,"166",Pokemon,
https://images.pokemontcg.io/sm10/179_hires.png,Near Mint Foil,PKM-sm10-179-NM-F,Martial Arts Dojo,sm10-179,Uncommon,,"179",Pokemon,
https://images.pokemontcg.io/sm10/179_hires.png,Near Mint,PKM-sm10-179-NM,Martial Arts Dojo,sm10-179,Uncommon,,"179",Pokemon,
https://images.pokemontcg.io/sm10/170_hires.png,Near Mint Foil,PKM-sm10-170-NM-F,Energy Spinner,sm10-170,Uncommon,,"170",Pokemon,
https://images.pokemontcg.io/xy12/99_hires.png,Near Mint,PKM-xy12-99-NM,Fairy Energy,xy12-99,Common,,"99",Pokemon,
https://images.pokemontcg.io/sm10/171_hires.png,Near Mint,PKM-sm10-171-NM,Fairy Charm Ability,sm10-171,Uncommon,,"171",Pokemon,
https://images.pokemontcg.io/sm10/171_hires.png,Near Mint Foil,PKM-sm10-171-NM-F,Fairy Charm Ability,sm10-171,Uncommon,,"171",Pokemon,
https://images.pokemontcg.io/xy12/99_hires.png,Near Mint Foil,PKM-xy12-99-NM-F,Fairy Energy,xy12-99,Common,,"99",Pokemon,
https://images.pokemontcg.io/sm10/180_hires.png,Near Mint Foil,PKM-sm10-180-NM-F,Metal Core Barrier,sm10-180,Uncommon,,"180",Pokemon,
https://images.pokemontcg.io/sm10/180_hires.png,Near Mint,PKM-sm10-180-NM,Metal Core Barrier,sm10-180,Uncommon,,"180",Pokemon,
https://images.pokemontcg.io/sm10/170_hires.png,Near Mint,PKM-sm10-170-NM,Energy Spinner,sm10-170,Uncommon,,"170",Pokemon,
https://images.pokemontcg.io/sm10/178_hires.png,Near Mint,PKM-sm10-178-NM,Lt. Surge's Strategy,sm10-178,Uncommon,,"178",Pokemon,
https://images.pokemontcg.io/sm10/178_hires.png,Near Mint Foil,PKM-sm10-178-NM-F,Lt. Surge's Strategy,sm10-178,Uncommon,,"178",Pokemon,
https://images.pokemontcg.io/sm10/172_hires.png,Near Mint Foil,PKM-sm10-172-NM-F,Fairy Charm Lightning,sm10-172,Uncommon,,"172",Pokemon,
https://images.pokemontcg.io/sm10/172_hires.png,Near Mint,PKM-sm10-172-NM,Fairy Charm Lightning,sm10-172,Uncommon,,"172",Pokemon,
https://images.pokemontcg.io/sm10/173_hires.png,Near Mint Foil,PKM-sm10-173-NM-F,Fire Crystal,sm10-173,Uncommon,,"173",Pokemon,
https://images.pokemontcg.io/sm10/173_hires.png,Near Mint,PKM-sm10-173-NM,Fire Crystal,sm10-173,Uncommon,,"173",Pokemon,
https://images.pokemontcg.io/sm10/124_hires.png,Near Mint Foil,PKM-sm10-124-NM-F,Lairon,sm10-124,Uncommon,,"124",Pokemon,
https://images.pokemontcg.io/sm10/124_hires.png,Near Mint,PKM-sm10-124-NM,Lairon,sm10-124,Uncommon,,"124",Pokemon,
https://images.pokemontcg.io/sm10/177_hires.png,Near Mint Foil,PKM-sm10-177-NM-F,Koga's Trap,sm10-177,Uncommon,,"177",Pokemon,
https://images.pokemontcg.io/sm10/177_hires.png,Near Mint,PKM-sm10-177-NM,Koga's Trap,sm10-177,Uncommon,,"177",Pokemon,
https://images.pokemontcg.io/sm10/188_hires.png,Near Mint Foil,PKM-sm10-188-NM-F,Ultra Forest Kartenvoy,sm10-188,Uncommon,,"188",Pokemon,
https://images.pokemontcg.io/sm10/146_hires.png,Near Mint,PKM-sm10-146-NM,Fearow,sm10-146,Uncommon,,"146",Pokemon,
https://images.pokemontcg.io/sm10/146_hires.png,Near Mint Foil,PKM-sm10-146-NM-F,Fearow,sm10-146,Uncommon,,"146",Pokemon,
https://images.pokemontcg.io/sm10/168_hires.png,Near Mint,PKM-sm10-168-NM,Dust Island,sm10-168,Uncommon,,"168",Pokemon,
https://images.pokemontcg.io/sm10/168_hires.png,Near Mint Foil,PKM-sm10-168-NM-F,Dust Island,sm10-168,Uncommon,,"168",Pokemon,
https://images.pokemontcg.io/sm10/144_hires.png,Near Mint,PKM-sm10-144-NM,Raticate,sm10-144,Uncommon,,"144",Pokemon,
https://images.pokemontcg.io/sm10/161_hires.png,Near Mint,PKM-sm10-161-NM,Happiny,sm10-161,Uncommon,,"161",Pokemon,
https://images.pokemontcg.io/sm10/161_hires.png,Near Mint Foil,PKM-sm10-161-NM-F,Happiny,sm10-161,Uncommon,,"161",Pokemon,
https://images.pokemontcg.io/sm10/144_hires.png,Near Mint Foil,PKM-sm10-144-NM-F,Raticate,sm10-144,Uncommon,,"144",Pokemon,
https://images.pokemontcg.io/sm10/164_hires.png,Near Mint,PKM-sm10-164-NM,Beast Bringer,sm10-164,Uncommon,,"164",Pokemon,
https://images.pokemontcg.io/sm10/164_hires.png,Near Mint Foil,PKM-sm10-164-NM-F,Beast Bringer,sm10-164,Uncommon,,"164",Pokemon,
https://images.pokemontcg.io/sm10/156_hires.png,Near Mint Foil,PKM-sm10-156-NM-F,Porygon2,sm10-156,Uncommon,,"156",Pokemon,
https://images.pokemontcg.io/sm10/156_hires.png,Near Mint,PKM-sm10-156-NM,Porygon2,sm10-156,Uncommon,,"156",Pokemon,
https://images.pokemontcg.io/sm10/182_hires.png,Near Mint Foil,PKM-sm10-182-NM-F,Pokégear 3.0,sm10-182,Uncommon,,"182",Pokemon,
https://images.pokemontcg.io/sm10/182_hires.png,Near Mint,PKM-sm10-182-NM,Pokégear 3.0,sm10-182,Uncommon,,"182",Pokemon,
https://images.pokemontcg.io/sm10/165_hires.png,Near Mint Foil,PKM-sm10-165-NM-F,Chip-Chip Ice Axe,sm10-165,Uncommon,,"165",Pokemon,
https://images.pokemontcg.io/sm10/165_hires.png,Near Mint,PKM-sm10-165-NM,Chip-Chip Ice Axe,sm10-165,Uncommon,,"165",Pokemon,
https://images.pokemontcg.io/sm10/86_hires.png,Near Mint Foil,PKM-sm10-86-NM-F,Dugtrio,sm10-86,Rare,,"86",Pokemon,
https://images.pokemontcg.io/sm10/84_hires.png,Near Mint Foil,PKM-sm10-84-NM-F,Sandslash,sm10-84,Rare,,"84",Pokemon,
https://images.pokemontcg.io/sm10/84_hires.png,Near Mint,PKM-sm10-84-NM,Sandslash,sm10-84,Rare,,"84",Pokemon,
https://images.pokemontcg.io/sm10/97_hires.png,Near Mint Foil,PKM-sm10-97-NM-F,Quagsire,sm10-97,Rare,,"97",Pokemon,
https://images.pokemontcg.io/sm10/105_hires.png,Near Mint Foil,PKM-sm10-105-NM-F,Crabominable,sm10-105,Rare,,"105",Pokemon,
https://images.pokemontcg.io/sm10/105_hires.png,Near Mint,PKM-sm10-105-NM,Crabominable,sm10-105,Rare,,"105",Pokemon,
https://images.pokemontcg.io/sm10/96_hires.png,Near Mint,PKM-sm10-96-NM,Wooper,sm10-96,Common,,"96",Pokemon,
https://images.pokemontcg.io/sm10/97_hires.png,Near Mint,PKM-sm10-97-NM,Quagsire,sm10-97,Rare,,"97",Pokemon,
https://images.pokemontcg.io/sm10/86_hires.png,Near Mint,PKM-sm10-86-NM,Dugtrio,sm10-86,Rare,,"86",Pokemon,
https://images.pokemontcg.io/sm10/122_hires.png,Near Mint Foil,PKM-sm10-122-NM-F,Alolan Dugtrio,sm10-122,Rare,,"122",Pokemon,
https://images.pokemontcg.io/sm10/122_hires.png,Near Mint,PKM-sm10-122-NM,Alolan Dugtrio,sm10-122,Rare,,"122",Pokemon,
https://images.pokemontcg.io/sm10/116_hires.png,Near Mint,PKM-sm10-116-NM,Krookodile,sm10-116,Rare,,"116",Pokemon,
https://images.pokemontcg.io/sm10/111_hires.png,Near Mint Foil,PKM-sm10-111-NM-F,Sharpedo,sm10-111,Rare,,"111",Pokemon,
https://images.pokemontcg.io/sm10/111_hires.png,Near Mint,PKM-sm10-111-NM,Sharpedo,sm10-111,Rare,,"111",Pokemon,
https://images.pokemontcg.io/sm10/116_hires.png,Near Mint Foil,PKM-sm10-116-NM-F,Krookodile,sm10-116,Rare,,"116",Pokemon,
https://images.pokemontcg.io/sm10/91_hires.png,Near Mint,PKM-sm10-91-NM,Marowak,sm10-91,Rare,,"91",Pokemon,
https://images.pokemontcg.io/sm10/108_hires.png,Near Mint,PKM-sm10-108-NM,Murkrow,sm10-108,Common,,"108",Pokemon,
https://images.pokemontcg.io/sm10/91_hires.png,Near Mint Foil,PKM-sm10-91-NM-F,Marowak,sm10-91,Rare,,"91",Pokemon,
https://images.pokemontcg.io/sm10/95_hires.png,Near Mint Foil,PKM-sm10-95-NM-F,Rhyperior,sm10-95,Rare,,"95",Pokemon,
https://images.pokemontcg.io/sm10/95_hires.png,Near Mint,PKM-sm10-95-NM,Rhyperior,sm10-95,Rare,,"95",Pokemon,
https://images.pokemontcg.io/sm10/127_hires.png,Near Mint Foil,PKM-sm10-127-NM-F,Genesect,sm10-127,Rare,,"127",Pokemon,
